favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
114799,Twitter for iPhone,A TOTAL WITCH HUNT!!!,,False,Tue Apr 10 11:08:18 +0000 2018,28030,983662953894436864
91027,Twitter for iPhone,"Rep. Lou Barletta, a Great Republican from Pennsylvania who was one of my very earliest supporters, will make a FAN… https://t.co/dA2lK3WHFU",,False,Sun Feb 11 20:26:03 +0000 2018,21864,962784821389996033
54000,Twitter for iPhone,"The Amazon Washington Post fabricated the facts on my ending massive, dangerous, and wasteful payments to Syrian rebels fighting Assad.....",,False,Tue Jul 25 02:23:18 +0000 2017,13575,889672374458646528
5602,Twitter for Android,"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!",,False,Sat Feb 27 12:47:25 +0000 2016,1726,703562075616849920
59728,Twitter Media Studio,This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today:… https://t.co/faXIjyR08M,,False,Fri Oct 20 21:10:37 +0000 2017,14313,921483820288921601
17689,Twitter for Android,"Never met but never liked dopey Robert Gates. Look at the mess the U.S. is in. Always speaks badly of his many bosses, including Obama.",,False,Sat Sep 17 23:14:58 +0000 2016,5058,777284744253812740
9625,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS,,False,Wed Apr 13 05:11:41 +0000 2016,3324,720117231821156352
146240,Twitter for Android,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,,False,Sat Feb 25 12:25:24 +0000 2017,31277,835465719970217984
6154,Twitter Web Client,It's the Democrats' total weakness &amp; incompetence that gave rise to ISIS --  not a tape of Donald Trump that was an admitted Hillary lie!,,False,Mon Dec 21 17:38:03 +0000 2015,2632,678992842468032513
5840,Twitter for Android,"Hillary Clinton doesn't have the strength or stamina to be president. Jeb Bush is a low energy individual, but Hillary is not much better!",,False,Sat Jan 02 20:00:17 +0000 2016,2096,683377290282156032
1847,Twitter for Android,I will be interviewed on @seanhannity tonight at 10:00. You will find it very interesting (I hope). Enjoy!,,False,Wed Oct 21 00:05:13 +0000 2015,808,656622228495290368
55338,Twitter for iPhone,I hope Republican Senators will vote for Graham-Cassidy and fulfill their promise to Repeal &amp; Replace ObamaCare. Money direct to States!,,False,Wed Sep 20 12:16:22 +0000 2017,11551,910477734635286528
1094,Twitter for Android,"""@thatgirlflorida: @realDonaldTrump @ByronYork @CBSNews @CNN Florida Loves Trump !!! We had a ball in Jacksonville Saturday! 🚂☁🇺🇸🇺🇸""",,False,Sun Oct 25 18:46:26 +0000 2015,525,658353943890776066
689,Twitter for Android,"""@rox473: @realDonaldTrump Keep telling it like it is. Refreshing no political BS""",,False,Thu Jul 23 13:33:43 +0000 2015,234,624210787456950272
18396,Twitter for iPhone,"Thank you New Hampshire! 
#MakeAmericaGreatAgain https://t.co/KRCdV77BQp",,False,Tue Jul 26 18:20:48 +0000 2016,5627,758004154417553409
15961,Twitter for Android,Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!,,False,Sun Jun 26 11:36:14 +0000 2016,5582,747030708678430720
55022,Twitter for iPhone,"Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform! Together, we are going to MAKE AMERICA… https://t.co/JTynVE1err",,False,Wed Sep 27 19:07:02 +0000 2017,9735,913117797231857664
59717,Twitter for iPhone,My political representatives didn’t want me to get involved in the Mark Sanford primary thinking that Sanford would… https://t.co/QAqpkU2VvR,,False,Wed Jun 13 09:37:03 +0000 2018,11197,1006832813499269120
59408,Twitter for iPhone,“We can’t secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this… https://t.co/jMLAWQff90,,False,Thu Sep 20 11:32:58 +0000 2018,14865,1042738383720726528
26250,Twitter for iPhone,"I find it offensive that Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be Native American to get in Harvard.",,False,Thu May 26 21:15:16 +0000 2016,9480,735942401165033477
195154,Twitter for iPhone,https://t.co/nk2vKvHuaL,,False,Fri Nov 02 16:01:44 +0000 2018,63561,1058388700617498625
3088,Twitter for iPhone,UL has lost all credibility under Joe McQuaid w circulation dropping to record lows. They aren't worthy of representing the great people NH.,,False,Sun Jan 10 21:06:48 +0000 2016,904,686293133961871360
16967,Twitter for iPhone,"MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
#Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT",,False,Sat Jun 18 20:08:18 +0000 2016,6291,744260469431513088
45969,Twitter Media Studio,"PM Abe and I are also working to improve the trading relationship between the U.S. and Japan, something we have to… https://t.co/p22S4pyilB",,False,Thu Jun 07 19:55:47 +0000 2018,9447,1004814196247318528
5489,Twitter for iPhone,Congratulations to my friend @TheSlyStallone on winning a #GoldenGlobe. A wonderful guy- who has created something special- well deserved!,,False,Mon Jan 11 14:18:34 +0000 2016,1530,686552786952130560
77745,Twitter for iPhone,“The Lisa Page (FBI) transcript also confirms earlier reporting that Page testified Russian Collusion was still unp… https://t.co/EVGZLsxZXt,,False,Wed Mar 13 22:47:30 +0000 2019,22258,1105963623086727169
1380,Twitter Web Client,"""@Women4Trump  MSM cut off intro of Trump in LV where we were told he just gave $20 million to St. Jude's Charity http://t.co/WNfBUWk17w …",,False,Fri Oct 09 19:38:37 +0000 2015,1020,652568870570561536
163859,Twitter for iPhone,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1",,False,Mon Jan 30 21:07:52 +0000 2017,31213,826175120238604288
803,Twitter for Android,"""@TheNewsClub_US: RT @realDonaldTrump Will be interviewed on @foxandfriends at 8:30. #RT #CNN #HBO""",,False,Sun Oct 04 11:58:11 +0000 2015,532,650641059110850560
85832,Twitter for iPhone,"Big day! Pastor Andrew Brunson, who could have spent 35 years in a Turkish prison, was returned safely home to his… https://t.co/Ot4N28DFoe",,False,Sun Oct 14 03:42:43 +0000 2018,16358,1051317348496490496
41769,Twitter for iPhone,"...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poo… https://t.co/vOBV6ibkGk",realDonaldTrump,False,Wed May 16 13:09:20 +0000 2018,8246,996739374619426816
4330,Twitter for Android,Big news just out - NEW @CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,,False,Wed Dec 23 12:02:24 +0000 2015,1661,679633151237439488
1648,Twitter for Android,"""@ethansimmons111: @AllRepublicans @Ecsullie @RagingCynicism @FoxNews @oreillyfactor @KarlRove Karl Rove is a JOKE OWNED BY the BUSH family""",,False,Tue Sep 22 02:32:36 +0000 2015,950,646150069499133952
17620,Twitter Web Client,I am lowering taxes far more than any other candidate. Any negotiated increase by Congress to my proposal would still be lower than current!,,False,Mon May 09 17:21:21 +0000 2016,5960,729722941521469442
16355,Twitter for Android,"Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5,600,000 that I raised/gave!",,False,Tue May 31 16:53:58 +0000 2016,4836,737688582849171456
77370,Twitter for iPhone,"I have a great relationship with Angela Merkel of Germany, but the Fake News Media only shows the bad photos (imply… https://t.co/qk62K60WZn",,False,Fri Jun 15 22:03:07 +0000 2018,20055,1007745343306584064
5954,Twitter for Android,Will be interviewed on @GMA at 7:00 A.M. Big wins last night!,,False,Wed Mar 16 10:28:47 +0000 2016,1184,710050169505640448
203,Twitter Web Client,Watch my appearance on @Morning_Joe - great interview! http://t.co/ZVftDka774,,False,Thu Jun 18 17:35:19 +0000 2015,112,611588010614915072
110183,Twitter for iPhone,The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that… https://t.co/s5uFDixZoH,,False,Fri Dec 01 11:13:35 +0000 2017,27143,936553863255031809
95331,Twitter for iPhone,The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President… https://t.co/YRFZfG3gj2,,False,Sun Aug 19 12:06:43 +0000 2018,24764,1031150465759633408
21923,Twitter for Android,"Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) ""the founder"" of ISIS, &amp; MVP. THEY DON'T GET SARCASM?",,False,Fri Aug 12 10:26:20 +0000 2016,7128,764045345332396032
5439,Twitter for Android,"""@_BScarb: Enjoyed watching @realDonaldTrump at his rally yesterday!  I've never seen the Bay Center that packed! https://t.co/ZXDKA5TYBo""",,False,Thu Jan 14 20:11:53 +0000 2016,2049,687728866698342400
333,Instagram,In one hour I will be making a major announcement from Trump Tower. Watch it live on Periscope! https://t.co/kYOHIpBzan,,False,Tue Jun 16 14:01:13 +0000 2015,191,610809354619617280
74129,Twitter for iPhone,Heading to the Southern White House to watch the Funeral Service of Barbara Bush. First Lady Melania has arrived in… https://t.co/7tUt7jmI8N,,False,Sat Apr 21 15:47:48 +0000 2018,10997,987719560282476546
125059,Twitter for iPhone,"For those who want and advocate for illegal immigration, just take a good look at what has happened to Europe over… https://t.co/7E2YNgkXR0",,False,Wed Oct 24 11:52:29 +0000 2018,35199,1055064484644089856
47190,Twitter for Android,"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",,False,Thu Jan 05 12:01:33 +0000 2017,11007,816977937731878912
83771,Twitter for iPhone,President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wan… https://t.co/wDFsPyFanZ,,False,Sun Feb 24 13:05:49 +0000 2019,16867,1099656646840778752
136865,Twitter for iPhone,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",,False,Wed Nov 01 01:26:22 +0000 2017,32935,925534445393928199
14160,Twitter for Android,People have got to stop working to be so politically correct and focus all of their energy on finding solutions to very complex problems!,,False,Mon Dec 14 00:33:04 +0000 2015,6253,676198180757852160
86779,Twitter for iPhone,My Administration looks forward to negotiating a large scale Trade Deal with the United Kingdom. The potential is unlimited!,,False,Thu Mar 14 11:22:13 +0000 2019,19194,1106153554518130688
91732,Twitter for iPhone,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",,False,Mon Mar 13 12:52:29 +0000 2017,17350,841270741060464648
4723,Twitter for Android,Why does @oreillyfactor and @FoxNews always have Karl Rove on. He spent $430 million and lost ALL races. A dope who said Romney won election,,False,Wed Sep 02 00:49:55 +0000 2015,3112,638876473668014080
5409,Twitter for iPhone,Great rally in Iowa! Such wonderful people. Traveling now with @SarahPalinUSA to Tulsa- massive crowd expected! https://t.co/gaK4KEbHOh,,False,Wed Jan 20 15:53:12 +0000 2016,1659,689838094158168064
26820,Twitter for Android,"Does anyone know that Crooked Hillary, who tried so hard, was unable to pass the Bar Exams in Washington D.C. She was forced to go elsewhere",,False,Mon Aug 29 13:23:02 +0000 2016,9567,770250409843777536
62816,Twitter for iPhone,“Sally Yates is part of concerns people have raised about bias in the Justice Dept. I find her actions to be really… https://t.co/sALSMsxBPf,,False,Mon May 28 14:08:56 +0000 2018,14690,1001103028626345984
103941,Twitter for iPhone,Thank you @marcorubio for helping to expose the potential corruption going on with respect to Election Theft in Bro… https://t.co/vrora0PL4x,,False,Fri Nov 09 18:39:00 +0000 2018,28685,1060964991510110208
30571,Twitter for Android,"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!",,False,Sun Mar 13 11:48:44 +0000 2016,12006,708983126601682944
35283,Twitter Web Client,How can Hillary run the economy when she can't even send emails without putting entire nation at risk?,,False,Tue Jun 21 16:42:47 +0000 2016,16634,745295914076672001
68908,Twitter Web Client,Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve… https://t.co/eOt8rDcpeY,,False,Sun Nov 12 00:16:05 +0000 2017,13572,929503025512693760
34944,Twitter for Android,ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!,,False,Fri Aug 12 13:01:06 +0000 2016,13502,764084294704697344
11571,Instagram,I am officially running for President of the United States. #MakeAmericaGreatAgain https://t.co/Ct0lNu7kz0,,False,Tue Jun 16 15:57:23 +0000 2015,10997,610838591242137600
25300,Twitter for iPhone,"Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!",,False,Sat Jul 30 18:07:07 +0000 2016,8492,759450265208651776
7564,Twitter for Android,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN",,False,Mon Feb 15 13:55:08 +0000 2016,2677,699230466130513921
439,Twitter for Android,"""@_bri: This is the first election I'll be able to vote, and my vote goes to Trump because I want to live in a great country! #Trump2016""",,False,Tue Jun 23 02:15:55 +0000 2015,132,613168577793912832
16259,Twitter for Android,"""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks",,False,Sat Aug 13 20:08:01 +0000 2016,4479,764554121324204033
2758,Twitter for Android,"""@jpm05880: @Carolde @JebBush @realDonaldTrump @NancyRomano17 #JEBbush CAPTIVATES CROWDS WITH STIRRING SPEECH https://t.co/s3pprv6T8J"" Wow",,False,Sun Oct 25 20:46:26 +0000 2015,1979,658384141755527175
2851,Twitter for Android,"""@JPMORGAN2016: TRUMP NEEDS HIS OWN POLL A REAL POLL, IN EVERY STATE. THESE POLLS ARE SO RIDICULOUS.THE MEDIA WILL ONLY GET WORSE FROM HERE""",,False,Sun Dec 13 22:52:12 +0000 2015,1150,676172797475995648
52784,Twitter for iPad,"Today, I was honored to be joined by Republicans and Democrats from both the House and Senate, as well as members o… https://t.co/38kUIIV8Cp",,False,Wed Feb 14 19:11:32 +0000 2018,10303,963853233000275969
49996,Twitter for iPhone,Great @Cabinet meeting at the @WhiteHouse this morning! https://t.co/kzmfovwUeb https://t.co/7AgbwbFNuw,,False,Mon Apr 09 19:32:27 +0000 2018,9496,983427438691708929
57142,Twitter for iPhone,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,,False,Thu Aug 24 12:25:03 +0000 2017,12134,900695448465399809
40618,Twitter for iPhone,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our cou… https://t.co/n7g7Zvo9pl",,False,Mon Nov 13 12:29:06 +0000 2017,7676,930049882949345281
